ref,type,datasource,content
12,text,,"„Masterplanprojekt 11 (ALT 13): Präventiver Kinderschutz – integratives und mobiles Kinderschutzteam in Tempelhof-Schöneberg“: Das Projekt bietet niedrigschwellige Eltern-Kind-Arbeit in den Unterkünften in Tempelhof-Schöneberg in Bezug auf folgende Themen: Erziehungsstile und -methoden, Eltern-Kind-Beziehung sowie -kommunikation, physische / psychische / soziale Gewalt, Kinderrechte, Jugendschutz, Aufsichtspflicht, Vernachlässigung vs. Überbehütung, System Jugendhilfe / Gesundheit / Schule, gesellschaftliche und rechtliche Rahmenbedingungen, Sexualität, Genderfragen, Selbstbehauptung und -verteidigung. Zielgruppen sind Eltern und Kinder aus den Unterkünften in Tempelhof-Schöneberg. Ziele sind der präventive Kinderschutz, Stärkung der Erziehungskompetenz und Aufklärung. Methoden sind niedrigschwellige Gruppenarbeit, Zusammenarbeit mit Expert_innen und gezielte Begleitung einzelner Familien."
12,titel,,12.3 Soziokulturelle Projekte
12,text,,Im Rahmen des Aktiven Zentrums Lichtenrade werden verschiedene Einzelmaßnahmen im Bereich kultureller und soziokultureller Angebote sowie zur Absicherung von Bildungsangeboten umgesetzt (s. oben). 
13,titel,,13.1 Aktives Zentrrum
13,text,,Im Rahmen des Aktiven Zentrums Lichtenrade werden unterschiedliche Verfahren zur Beteiligung von Bürger_innen und zur Vernetzung von Akteur_innen durchgeführt. Die Entwicklung aller Konzepte und die Umsetzung aller Projekte und Maßnahmen erfolgt mit breiter Bürgerbeteiligung und Öffentlichkeitsarbeit.
13,titel,,13.1.1 Gebietsgremium
13,titel-sm,,Funktionsweise Gebietsgremium. Quelle: www.az-lichtenrade.de; slapa & die raumplaner
13,image,070707_Abb_31.png,
13,text,,"Das Gebietsgremium dient der Aktivierung, Vernetzung und Beteiligung von Bewohner_innen, Eigentümer_innen, Initiativen, Unternehmen und sonstigen lokalen Akteur_innen im Fördergebiet. <br>Im Januar 2016 wurden die Mitglieder des Gebietsgremiums bestimmt, es wurden 20 Initiativen und eine Einzelperson gewählt. Inzwischen wurden weitere Personen in das Gebietsgremium aufgenommen. Insgesamt können 30 Sitze besetzt werden. <br>Derzeit gibt es im Gebietsgremium 5 Arbeitsgruppen zu den Handlungsfeldern des integrierten städtebaulichen Entwicklungskonzeptes. Die Sprecher_innen dieser Arbeitsgruppen bilden zusammen mit der Steuerungsrunde (Bezirksamt, Senatsverwaltung, Gebietsbeauftragte) den Beirat. Arbeitsschwerpunkte des Gebietsgremiums sind u.a.: Multiplikatorfunktion, Mitwirkung an der Erstellung, Fortschreibung und Umsetzung des integrierten städtebaulichen Entwicklungskonzeptes, Vorbereitung und Umsetzung kleinteiliger Projekte und Initiativen, Mitwirkung an der Durchführung des Gebietsfonds. "
13,titel,,13.1.2 Beispiel Spielleitplanung
13,text,,"„Spielleitplanung“ heißt das Verfahren, mit dem aufgezeigt wird, wie die räumliche Situation in Lichtenrade für Kinder und Jugendliche verbessert werden kann. Die Spielleitplanung ist ein im Jahre 1999 durch das Land Rheinland-Pfalz entwickeltes, räumlich-strategisches Planungsinstrument. Die Durchführung der Spielleitplanung übernimmt das Büro die raumplaner, das bereits im Bezirk Lichtenberg für die dortige Spielleitplanung verantwortlich zeichnete. Inhalt der Spielleitplanung ist es, die Qualitäten und Defizite des öffentlichen Raumes für Kinder- und Jugendliche zu erfassen und Maßnahmen und Empfehlungen für eine kinder- und jugendgerechte Quartiersentwicklung aufzuzeigen. Zentraler Baustein des Verfahrens ist die Beteiligung von Kindern und Jugendlichen bei der Bewertung der Raumsituation als die besten Expert_innen für ihre eigene Lebenswelt. <br>Die Spielleitplanung für das Gebiet Lichtenrade Bahnhofstraße wurde von Mai bis Oktober 2016 durchgeführt und dokumentiert. Die Kernphase der Beteiligung von Kindern und Jugendlichen wie auch von Akteur_innen im Bereich der Kinder- und Jugendarbeit in Lichtenrade erfolgte im Juni und Juli 2016. Die Erkenntnisse und Vorschläge der Spielleitplanung fließen direkt in die Konzeptionen und Maßnahmenplanungen des Aktiven Zentrums Lichtenrade Bahnhofstraße ein und konkretisieren die entsprechenden Ziele des Aktiven Zentrums. Im September 2017 hat die BVV Tempelhof-Schöneberg die Umsetzung der Maßnahmen aus dem Bericht der Spielleitplanung im Rahmen der Förderkulisse AZ und im Rahmen der personellen Möglichkeiten beschlossen (Drucks. Nr. 0325/XX). Weitere Informationen unter https://az-lichtenrade.de/ "
13,titel,,13.2 Jugendamt
13,titel,,13.2.1 Regionale Arbeitsgemeinschaft nach §78 SGB VIII
13,text,,"Ziel der Arbeitsgemeinschaften ist die Planung, Abstimmung und Weiterentwicklung von Angeboten für Kinder, Jugendliche und Familien für die Bezirksregion, um ein bedarfsgerechtes und wohnortnahes Angebot bereitzustellen. Mitarbeiten können alle relevanten Akteure in der Bezirksregion dazu gehören neben dem Jugendamt, die Freien Träger der Jugendhilfe, Schulen, Polizei, Gesundheitsdienste etc.  "
13,titel,,13.2.2 Regionale Runde Jugendarbeit
13,text,,"Regelmäßig stattfindende Treffen freier und bezirklicher Träger der Jugendarbeit und Jugendsozialarbeit. Dieser Austausch dient der Qualitätssicherung durch Vernetzung, Austausch, Bearbeitung von Themen der Region und Veranstaltung gemeinsamer Aktivitäten."
13,titel,,13.3 Kiezrunde Lichtenrade
13,text,,"Die Kiezrunde war lange Jahre ein Zusammenschluss von Anwohner_innen und der im Nahariya-Kiez Tätigen zur Benennung und Behebung dort auftretender Probleme. Es engagierten sich Mieterbeiräte und Wohnungsbaugesellschaften, Kirchengemeinden und das Jugendamt, aber auch Menschen aus der Nachbarschaft, die Polizei und soziale Einrichtungen. Als mit der Mähren AG/WGL ein wichtiger Adressat für viele Probleme wegblieb, ließ das Interesse nach, bzw. wuchs die Resignation der Teilnehmer_innen. Im Frühjahr 2017 legte die langjährige Moderation des Gremiums ihr Amt nieder und die Kiezrunde löste sich zunächst auf. Im Rahmen des FEIN-Pilotverfahrens wurden durch die Bildungs- und die Regionalkoordinatorin erste Versuche unternommen, die Kiezrunde zu reaktivieren. Diese Bemühungen sollen –sofern dies auf eine positive Resonanz der lokalen Akteure trifft- in 2018 fortgesetzt werden"
13,titel,,13.4 Bildungskonferenz
13,text,,"Die Regionalen Bildungskonferenzen (ehemals RoSt) sind Bestandteil der Gremienstruktur des Bezirklichen Rahmenkonzepts „Kooperation Jugendhilfe - Schule“. In der Regel finden die Konferenzen jährlich in den Bezirksregionen statt. Die thematische Schwerpunktsetzung erfolgt jeweils durch ein regionales Leitungsteam. Zusammengesetzt ist dieses in Lichtenrade aus der Regionalleitung des Jugendamts, einer Schulleitung sowie dem bezirklichen Schulplaner. Die Ergebnisse der Bildungskonferenzen werden kontinuierlich im Rahmen der Sitzungen der Steuergruppe und der Strategischen Steuerungsrunde der Kooperation Schule - Jugendhilfe erörtert.<br>In Lichtenrade fand bisher eine Bildungskonferenz zum Thema „Kooperation von Schule und Jugendhilfe beim Kinderschutz“ statt, woraus die AG „Kontaktperson für Kinderschutz an Schulen“ hervorging. Des Weiteren tagte eine Sitzung mit dem thematischen Schwerpunkt „Bildungsverbund und Bildungsmonitoring in Lichtenrade“."
13,titel,,13.5 Bildungsraum Lichtenrade Mitte
13,text,,"Auf dem Areal zwischen Barnetstraße, Lichtenrader Damm, Halker Zeile und Grimmstraße befinden sich in unmittelbarer Nachbarschaft vier Schulen – eine Grund-, eine Gesamt- und eine Integrierte Sekundarschule sowie ein Gymnasium – eine Kinder- und Jugendfreizeiteinrichtung in öffentlicher, eine in freier Trägerschaft sowie ein Nachbarschafts- Familienzentrum. Die vier Schulen werden von weit über 2.500 Schüler_innen besucht, die sowohl aus dem unmittelbaren Einzugsbereich (vor allem in der Grundschule), als auch aus benachbarten Regionen und Bezirken kommen.<br>Nach Maßgabe der Senatsverwaltung für Bildung, Wissenschaft und Forschung sollen auf der Basis des Projektberichtes „Gesamtstruktur Schule und Jugendhilfe“ bezirkliche Rahmenkonzepte zur verbindlichen Kooperation von Schule und Jugendhilfe entwickelt werden. So soll ein Handlungsrahmen für den Ausbau verbindlicher Verantwortungs- und Kommunikationsstrukturen zwischen Schule und Jugendhilfe sowie Verfahrensvorschläge für eine sozialraumbezogene gemeinsame Bildungsplanung geschaffen werden."
13,titel,,13.6 Bildungsverbund Nahariyastraße Lichtenrade
13,text,,Der Aufbau eines Bildungsverbunds in Lichtenrade wird seit 2016 durch das Programm „Lokale Bildungsverbünde nachhaltig sicher und stärken“ der Senatsverwaltung für Bildung unterstützt. Im Rahmen einer Planungswerkstatt im Juli 2017 in der Nahariya Grundschule wurde der Bildungsverbund Nahariyakiez-Lichtenrade gegründet. Die Finanzierung von nachhaltigen Kooperationsprojekten zwischen Bildungseinrichtungen unterstützt zusätzlich den Aufbau der Strukturen des Bildungsverbunds. Der Aufbau soll in den kommenden Jahren unter Federführung des Schulamts weiter vorangetrieben werden.+
13,titel,,13.7 Runder Tisch Gemeinschaftsunterkunft
13,text,,"In regelmäßigen Abständen treffen sich Vertreter_innen der Verwaltung, lokaler Träger und Einrichtungen sowie bürgerschaftlichen Engagements in der Gemeinschaftsunterkunft am Kirchhainer Damm unter der Federführung des Trägers EJF, evangelisches Jugend- und Fürsorgewerk gAG. Ziel ist die Stärkung der kontinuierlichen Zusammenarbeit und Informationsaustausch."
13,titel,,13.8 Vereine und Bürgerinitiativen
13,titel,,13.8.1 Lichtenrader Volkspark e.V.
13,text,,"Der Trägerverein Lichtenrader Volkspark e.V. wurde 1981 gegründet um<br>eigenständig einen Volkspark in Lichtenrade-Ost anzulegen und bis heute zu erhalten und zu pflegen. Der Verein kümmert sich als Pächter des öffentlichen Grundstücks seit Jahren zuverlässig und mit großem Engagement um diese über 45.000m² große Fläche. Intensiv werden insbesondere jüngere Vereinsmitglieder gesucht, die bei allen anfallenden Aufgaben mit anpacken. Geschäftsstelle: Bornhagenweg 7, 12309 Berlin-Lichtenrade."
13,titel,,13.8.2 Nachbarschaftszentrum Suppenküche Lichtenrade
13,text,,"Die Suppenküche Lichtenrade e.V. ist mit ihrem kostenfreien Essens- und Lebensmittelangebot und ergänzenden sozialen Angeboten in Lichtenrade einmalig. Über Ressortgrenzen hinweg ist man sich einig, dass dieses Angebot für bedürftige Bewohner_innen erhalten bleiben muss. Da der Standort an der Finchleystraße auf einem Grundstück der Kirche durch bauliche Mängel gefährdet ist, ist die Suche nach einem geeigneten neuen Standort die vordringliche Aufgabe. "
13,titel,,"13.8.3 Bürgerinitiative ""Lichtenrade/Mahlow-Nord gegen Fluglärm"" e.V."
13,text,,Die Bürgerinitiative Lichtenrade/Mahlow-Nord gegen Fluglärm e.V. richtet sich gegen die geänderten Flugroutenpläne der Deutschen Flugsicherung für den zukünftigen Flughafen Berlin Brandenburg (BER). Die Bürgerinitiative vertritt die Interessen von rund 60.000 Menschen in Berlin-Lichtenrade und Mahlow-Nord. +
13,titel,,13.8.4 Bürgerinitiative Dresdner Bahn e.V.
13,text,,Der Verein setzt sich seit Jahren für die umweltverträgliche Realisierung des Ausbaus der Dresdner Bahn ein. Zentrale Forderung ist die Führung der Dresdner Bahn in einem Tunnel durch Lichtenrade. Der Verein ist eingetragen beim Finanzamt für Körperschaften I Steuer Nr. 27 / 661 / 50459. Dem Verein ist die Gemeinnützigkeit zuerkannt worden. 
13,titel,,13.8.5 Mietervertretungen
13,text,,"Mieter_innen engagieren sich vielfältig ehrenamtlich in den Mieterbeiräten. In den Genossenschaften und größeren Beständen der Wohnungswirtschaft, hier insbesondere in den Beständen der kommunalen Wohnungsunternehmen leisten die gewählten Vertreter_innen der Mieterschaft eine wichtige Arbeit an der Schnittstelle zwischen Eigentümer- und Mieterinteressen. Sie sind Ansprechpartner_innen für viele Anliegen, die sich an die Bewohnerschaft in den Quartieren richten."
13,titel,,"13.8.6 Weitere Initiativen, Vereine und Vereinigungen"
13,text,,"Neben den oben genannten Initiativen, Vereinen und Foren existieren weitere engagierte Zusammenschlüsse von Bewohner_innen zu unterschiedlichsten Themen, mit unterschiedlichen zeitlichen Perspektiven und mit räumlichen Bezügen, die oft weit über die Region hinausweisen. Diese alle aufzulisten, würde den Rahmen des BZRPs sprengen. Stellvertretend genannt seien hier die Sportvereine, Zusammenschlüsse von Gewerbetreibenden, Initiativen und Vereine die sich um Ökologie, Menschenrechte und Elterninteressen kümmern.<br>Das Wissen um und der Kontakt zu Initiativen, Vereinen und Vereinigungen in Lichtenrade soll durch die neue Regionalkoordination sukzessive erweitert werden."
14,titel,,Einschätzung der BZR durch AG SRO
14,text,,Im Rahmen des ämterübergreifenden Workshops in der AG SRO wurden die BZRP durch die Teilnehmenden diskutiert. Gemeinsam wurden für jede Bezirksregion die aus Sicht der Teilnehmenden der AG SRO bestehenden Stärken und Schwächen bestimmt und protokollarisch festgehalten.
14,titel-sm,,Stärken und Schwächen der BZR. Quelle: Protokoll der AG SRO vom 12.11.2017
14,table,tab_39,
