ref,type,datasource,content
10,text,,"In der Bezirksregion Tempelhof befinden sich die U-Bahnstationen Platz der Luftbrücke, Paradestraße, Tempelhof, Alt-Tempelhof, Kaiserin-Augusta-Straße und Ullsteinstraße der U-Bahnlinie 6. <br>Die S-Bahn fährt von Westen nach Osten (Ringbahn) durch die Bezirksregion, der Bahnhof Tempelhof bildet einen zentralen Verkehrszug in der Bezirksregion. Die S-Bahnhöfe Priesterweg (S2, S25) und Attilastraße (S2) liegen direkt an der westlichen Grenze der BZR Tempelhof. <br>Kurz hinter der Grenzte der BZR Tempelhof zur BZR Schöneberg-Süd liegt der Bahnhof Südkreuz, der Zugang zu S 2, 25, 45, 46 sowie zur Regional- und Fernbahn bietet. <br>Des Weiteren verkehren in der BZR Tempelhof die Busse der Linien: 104 (Neu-Westend, Brixplatz <> Stralau, Tunnelstr.) | 106 (U Seestr. <> Schöneberg, Lindenhof) | 140 (S+U Tempelhof <> S Ostbahnhof) | 170 (S+U Rathaus Steglitz <> Baumschulenstraße / Fähre) | 184 (S Südkreuz <> S+U Tempelhof <> Teltow, Warthestraße) | 246 (U Friedrich-Wilhelm-Platz <> S+U Hermannstraße) | 248 (U Breitenbachplatz <> S Südkreuz <> S+U Warschauer Straße) | M46 (S+U Zoologischer Garten <> U Britz-Süd) | M76 (U Walther-Schreiber-Platz <> S Lichtenrade) | X76 (U Walther-Schreiber-Platz <> Lichtenrade, Nahariyastr.) | N6 (U Alt-Tegel <> U Alt-Mariendorf) | N84 (S+U Tempelhof <> U Alt-Tempelhof <> Zehlendorf, Eiche) <br>"
10,titel,,10.2 Straßeninfrastruktur
10,titel-sm,,Straßeninfrastruktur. Quelle: SenStadtUm StEP Verkehr übergeordnetes Straßennetz
10,text,,<img src="data/images/070404_Abb_27.jpg" alt="Abbildung der Straßeninfratstruktur" height="auto" width="100%">
11,titel-sm,,"Umweltgerechtigkeit. Quelle: FIS-Broker, SenStadtUm"
11,text,,<img src="data/images/070404_Abb_28.jpg" alt="Ausschnitt Umweltgerechtigkeit" height="auto" width="100%">
11,text,,"Die Planungsräume Rathaus Tempelhof und Germaniagarten weisen bei der Betrachtung der Mehrfachbelastung im Umweltatlas dreifache Belastungen auf. Im PLR Germaniagarten kommt hinzu, dass hier überwiegend die einfache Wohnlage vorliegt.<br>"
12,titel,,12.1 Förderprogramme und Aktionskulissen
12,titel,,12.1.1 FEIN Mittel Germaniagarten / Silbersteinstraße
12,text,,In der Bezirksregion Tempelhof wird im PLR Germaniagarten seit 2012 durch Mittel aus dem Förderprogramm FEIN der Senatsverwaltung für Stadtentwicklung und Wohnen in integriertes Stadtteilverfahren durchgeführt. Die Vergabe der Fördermittel für den Germaniagarten-Kiez liegt in den Händen der Regionalkoordination für die Bezirksregion Tempelhof. 
12,titel,,12.1.2 Stadtumbau
12,text,,Ein Teil des Planungsraumes Lindenhofsiedlung gehört zum Fördergebiet Schöneberg-Südkreuz im Programm Stadtumbau West. Weitere Informationen hierzu sind im BZRP Schöneberg Süd an gleicher Stelle zu finden.
12,titel,,12.1.3 Neue Mitte Tempelhof
12,text,,"Aktuell wird für das Gebiet östlich des Tempelhofer Damms zwischen Götz- und Albrechtstraße eine vorbereitende Untersuchung durchgeführt, da die vorhandenen Einzelhandelsstrukturen in Verbindung mit den  öffentlichen Einrichtungen, wie dem Rathaus Tempelhof, der Bezirkszentralbibliothek und dem Stadtbad sowie den öffentlichen Grünanlagen, wie Lehnepark, Alter Park und Franckepark das Potenzial haben,  das Gebiet als attraktives Stadtteilzentrum und innenstadtnahen Wohnstandort weiter zu entwickeln. Der Einzelhandelsstandort bedarf jedoch einer Attraktivierung und Funktionsstärkung, die öffentlichen Frei- und Grünräume einer gestalterischen und funktionalen Aufwertung bedürfen und die öffentlichen Einrichtungen überwiegend stark sanierungsbedürftig sind und gleichzeitig durch Neuordnung und Wiedernutzung auf nicht oder minder genutzten Bereichen neuer und geförderter Wohnraum in integrierter Lage entstehen kann.<br>"
12,titel,,12.2 Laufende investive Maßnahmen
12,titel-sm,,BZR Tempelhof Masterplan. Quelle: JugPlan
12,table,tab_39,
12,text,,"„Masterplanprojekt 11 (ALT 13): Präventiver Kinderschutz – Beratungsangebot in der NUK Colditzstraße.“:<br>Dies ist ein niedrigschwelliges, regionales Angebot für Beratung und präventive Hilfen vor Ort in Form von: einzelfallorientierter Hilfe und Beratung für Eltern sowie regelmäßige Fallberatungen für die Fachkräfte vor Ort. Zielgruppen sind Bewohner_innen der NUK sowie die Fachkräfte des Trägers. Ziele sind Kinderschutz, Eltern und Fachkräfte stärken (Kindeswohlgefährdung erkennen und abwenden). Methoden sind wöchentlich stattfindende Beratungen sowie Kooperationen mit und Vermittlung zu verschiedenen Akteuren der Kinder- und Jugendhilfe (bspw. Kindergärten, Schulen, Kinderarztpraxen, Kinderkliniken, freie / öffentliche Jugendhilfeeinrichtungen, niedergelassene Therapeut_innen).  <br><br>„Masterplanprojekt 11 (ALT 13): Präventiver Kinderschutz - Kinderschutzbauwagen“: <br>Das Projekt dient der Förderung des präventiven Kinderschutzes in der Flüchtlingsunterkunft Colditzstraße. Und untergliedert sich in verschiedene Teil-Projekte zu den Themen Gewaltschutz, präventiver Kinderschutz sowie sexuelle Aufklärung. Ein mobiler  Kinderschutzbauwagen fungiert für Kinder und Eltern als geschützter Raum, um sich zu den oben genannten Themen zu informieren und beraten zu lassen. Zielgruppen sind geflüchtete Kinder und Jugendliche sowie deren Eltern aus der Colditzstraße. Ziele sind Kinder sensibilisieren, aufklären und beraten, Persönlichkeitsstärkung der Kinder, Selbstwirksamkeit erlernen, Handlungskompetenzen der Kinder stärken, Eltern sensibilisieren, aufklären und beraten, Eltern in die Verantwortung des Kinderschutzes nehmen sowie Handlungskompetenzen der Eltern stärken. Methoden sind niedrigschwellige Information und Beratung in einem geschützten Raum, Kindersprechstunde und Elternberatung.<br><br>„Masterplanprojekt 4 (ALT 6): Familienberatung in hochbelasteten Familiensystemen in den Notunterkünften des Bezirks“: <br>Das Projekt bietet aufsuchende Erziehungs- und Familienberatung für Flüchtlingsfamilien in Tempelhof-Schöneberg. Zielgruppen sind Kinder, Jugendliche und Eltern, die in Notunterkünften leben und aufgrund ihrer Fluchterfahrungen über besondere psychosoziale  Belastungen verfügen. Ziele sind Stärkung der Erziehungskompetenzen der Eltern, Fachkräfte fortbilden sowie Förderung von Integration von Kindern und deren Familien in Regelsysteme von Bildung und Erziehung. Methoden sind aufsuchende Erziehungs- und Familienberatung, Elternveranstaltungen zum Thema Kinderrechte in Deutschland, Traumapädagogische Gruppe für Mädchen und junge Frauen, Traumapädagogische Kindergruppe sowie Unterstützungsangebote für Fachkräfte vor Ort. <br> <br> „Masterplanprojekt 9 (ALT 11): Niedrigschwellige Kommunikation von Bildungs- und Beschäftigungsangeboten, die von Jobcenter, Agentur für Arbeit und Jugendhilfe über die JBA erreichbar sind“: <br>Die Maßnahme beinhaltet verschiedene Teilprojekte für junge Menschen mit Fluchterfahrung. Ziel ist es die jungen Geflüchteten bei der Integration in den Arbeitsmarkt sowie dem Übergang von Schule und Beruf zu beraten und zu begleiten. Ein besonderes Augenmerkt liegt hierbei auf der Zielgruppe der Jungen und männlichen, jungen Volljährigen.<br> <br>„Masterplanprojekt 10 (ALT 12): Projektfinanzierung als Bürgerbudget Integration“: <br>Zur Unterstützung von Initiativgruppen junger Geflüchteter in kommunalen und freien Jugendfreizeiteinrichtungen (JFE) wurde der Bezirksjugendfond, welcher über drei regionale Förderjurys läuft, eingerichtet. Jede Jury verfolgt das Ziel der nachhaltigen und    ndauernden Förderung von Einzelvorhaben bis zu einer jährlichen Fördersumme von 5.000,00 €.  <br><br>„Masterplanprojekt 11 (ALT 13): Präventiver Kinderschutz – integratives und mobiles Kinderschutzteam in Tempelhof-Schöneberg“: <br>Das Projekt bietet niedrigschwellige Eltern-Kind-Arbeit in den Unterkünften in Tempelhof-Schöneberg in Bezug auf folgende Themen: Erziehungsstile und -methoden, Eltern-Kind-Beziehung sowie -kommunikation, physische/ psychische/ soziale Gewalt, Kinderrechte, Jugendschutz, Aufsichtspflicht, Vernachlässigung vs. Überbehütung, System Jugendhilfe/ Gesundheit/ Schule, gesellschaftliche und rechtliche Rahmenbedingungen, Sexualität, Genderfragen, Selbstbehauptung und -verteidigung. Zielgruppen sind Eltern und Kinder aus den Unterkünften in Tempelhof-Schöneberg. Ziele sind der präventive Kinderschutz, Stärkung der Erziehungskompetenz und Aufklärung. Methoden sind niedrigschwellige Gruppenarbeit, Zusammenarbeit mit Expert_innen und gezielte Begleitung einzelner Familien.<br>"
12,titel,,12.3 Soziokulturelle Projekte
12,text,,Es wurden keine soziokulturellen Projekte gemeldet.
13,titel,,13.1 Fördergebiet Germaniagarten / Silbersteinstraße
13,text,,"Im Zuge der Analyse der Bezirksregionen wurde 2014 der Planungsraum Germaniagarten als besonders auffällig hinsichtlich soziodemographischer Faktoren wahrgenommen. Auf Basis der Analyse gelang es der Regionalkoordination Tempelhof 2014 bereits Fördermittel der Senatsverwaltung für Stadtentwicklung und Umwelt, heute Stadtentwicklung und Wohnen, für ein abgegrenztes Gebiet einzuwerben. Seit 2017 stehen mit der Gebietserweiterung in Richtung Hermannstraße diese Mittel auch im Bereich Silbersteinstraße zu Verfügung. So konnte ein Netzwerk von Bewohner_innen, Akteur_innen aus dem Gebiet und näheren Umfeld, sowie Verwaltungsmitarbeiter_innen ins Leben gerufen werden. Sie dient der Verbesserung des Informationsflusses zwischen Bewohner_innen,  Akteur_innen und Verwaltung. Darüber hinaus bieten die Netzwerkrunde sowie die Kiezworkshops die Basis für die Beteiligung und Bedarfsermittlung vor Ort. Darüber hinaus steht Bewohner_innen und Akteur_innen ein Kiezfonds zur Finanzierung kleiner nachbarschaftlicher Aktionen und Projekte auf Basis von Ehrenamt zur Verfügung."
13,titel,,13.2 Jugendamt
13,titel,,13.2.1 Regionale Arbeitsgemeinschaft nach §78 SGB VIII
13,text,,"Ziel der Arbeitsgemeinschaften ist die Planung, Abstimmung und Weiterentwicklung von Angeboten für Kinder, Jugendliche und Familien für die Bezirksregion, um ein bedarfsgerechtes und wohnortnahes Angebot bereitzustellen. Mitarbeiten können alle relevanten und interessierten Akteure in den jeweiligen Bezirksregionen, dazu gehören neben dem Jugendamt, die Freien Träger der Jugendhilfe, Schulen, Polizei, Gesundheitsdienste etc."
13,titel,,13.2.2 Regionale Runde Jugendarbeit
13,text,,- Regionale Gruppe Kinder- und Jugendparlament Tempelhof-Mariendorf ·        <br>- Treffen der Kitaleitungen mit dem Jugendamt<br>
13,titel,,13.3 Bildungskonferenz
13,text,,"Die Regionalen Bildungskonferenzen (ehemals RoSt) sind Bestandteil der Gremienstruktur des Bezirklichen Rahmenkonzepts „Kooperation Jugendhilfe - Schule“. In der Regel finden die Konferenzen jährlich in den Bezirksregionen statt. Die thematische Schwerpunktsetzung erfolgt jeweils durch ein regionales Leitungsteam. Zusammengesetzt ist dieses in Tempelhof aus der Regionalleitung des Jugendamts sowie  zwei Schulleitungen. Die Ergebnisse der Bildungskonferenzen werden kontinuierlich im Rahmen der Sitzungen der Steuergruppe und der Strategischen Steuerungsrunde der Kooperation Schule - Jugendhilfe erörtert. <br>In Tempelhof fanden bisher Bildungskonferenzen zu den Themen „Kooperation Schule-Jugendhilfe: Was gibt‘s Neues?“, „Willkommensklassen in Tempelhof - Unterstützung in Schule und Jugendhilfe“ und „Kooperation Schule-Jugendhilfe: Wo stehen wir, was braucht es noch?“ statt. Die nächste Bildungskonferenz in Tempelhof hat den Titel: „Sozialraum Tempelhof: Daten, Fakten und Zahlen“. (bearbeitet von Dr. Andrea Nieszery "
13,titel,,13.4 Netzwerk Lindenhof
13,text,,Das Netzwerk Lindenhofsiedlung wurde durch die GeWoSüd ins Leben gerufen. Hier treffen sich Akteur_innen der Einrichtungen vor Ort sowie Verwaltungsmitarbeiter_innen und Polizeibeamt_innen. Die Netzwerkrunde dient dem Austausch und der Information aller Beteiligten über neue Entwicklungen.
13,titel,,Gewerbenetzwerk
13,text,,Rund um die Alboinstraße ist das Netzwerk Südkreuz aktiv. Das Netzwerk wird im BZRP Schöneberg Süd näher beschrieben.
13,titel,,13.6 Unternehmerinitiative Tempelhofer Damm
13,text,,"Die Unternehmer-Initiative Tempelhofer Damm ist ein Zusammenschluss mehrerer Geschäftsleute, Anwohner, Eigentümer und Dienstleister  am Gewerbe- und Wohnstandort Tempelhofer Damm zwischen dem Tempelhofer Feld und dem Ullsteinhaus zur Stärkung der Einkaufsstraße und des Kiezes. "
14,text,,Im Rahmen des ämterübergreifenden Workshops in der AG SRO wurden die BZRP durch die Teilnehmenden diskutiert. Gemeinsam wurden für jede Bezirksregion die aus Sicht der Teilnehmenden der AG SRO bestehenden Stärken und Schwächen bestimmt und protokollarisch festgehalten.<br>
14,titel-sm,,Stärken und Schwächen der BZR. Quelle: Protokoll der AG SRO vom 12.11.2017
14,table,tab_40,
14,text,,Grundsätzliche Aufgaben und Handlungsempfehlungen <br>Hohe  Unterschiede der Planungsräume betrachten!<br>  <br>  <br> <br><br><br><br><br>
14,,,
14,,,
14,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
